"date","geography","geography code","Rural Urban","Variable: All usual residents; measures: Value","Variable: Males; measures: Value","Variable: Females; measures: Value","Variable: Lives in a household; measures: Value","Variable: Lives in a communal establishment; measures: Value","Variable: Schoolchild or full-time student aged 4 and over at their non term-time address; measures: Value","Variable: Area (Hectares); measures: Value","Variable: Density (number of persons per hectare); measures: Value"
"2011","Manchester","E08000003","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Manchester","E08000003","Rural hamlet and isolated dwellings",103,57,46,103,0,1,655.02,0.2
"2011","Manchester","E08000003","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Oldham","E08000004","Total",224897,110155,114742,223170,1727,2118,14236.49,15.8
"2011","Oldham","E08000004","Urban (total)",222240,108831,113409,220552,1688,2067,10806.73,20.6
"2011","Oldham","E08000004","Urban major conurbation",214910,105199,109711,213250,1660,1917,6935.35,31.0
"2011","Oldham","E08000004","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Oldham","E08000004","Urban city and town",7330,3632,3698,7302,28,150,3871.38,1.9
"2011","Oldham","E08000004","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Oldham","E08000004","Rural (total)",2657,1324,1333,2618,39,51,3429.76,0.8
"2011","Oldham","E08000004","Rural town and fringe",355,157,198,316,39,1,200.48,1.8
"2011","Oldham","E08000004","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Oldham","E08000004","Rural village",305,159,146,305,0,8,77.05,4.0
"2011","Oldham","E08000004","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Oldham","E08000004","Rural hamlet and isolated dwellings",1997,1008,989,1997,0,42,3152.23,0.6
"2011","Oldham","E08000004","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Rochdale","E08000005","Total",211699,103642,108057,209552,2147,2083,15808.07,13.4
"2011","Rochdale","E08000005","Urban (total)",209122,102352,106770,207042,2080,2050,9318.77,22.4
"2011","Rochdale","E08000005","Urban major conurbation",205920,100761,105159,203859,2061,1996,8713.12,23.6
"2011","Rochdale","E08000005","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Rochdale","E08000005","Urban city and town",3202,1591,1611,3183,19,54,605.65,5.3
"2011","Rochdale","E08000005","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Rochdale","E08000005","Rural (total)",2577,1290,1287,2510,67,33,6489.30,0.4
"2011","Rochdale","E08000005","Rural town and fringe",541,252,289,480,61,7,445.73,1.2
"2011","Rochdale","E08000005","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Rochdale","E08000005","Rural village",523,263,260,522,1,9,2006.70,0.3
"2011","Rochdale","E08000005","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Rochdale","E08000005","Rural hamlet and isolated dwellings",1513,775,738,1508,5,17,4036.87,0.4
"2011","Rochdale","E08000005","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Salford","E08000006","Total",233933,116782,117151,228346,5587,2045,9719.02,24.1
"2011","Salford","E08000006","Urban (total)",233649,116636,117013,228062,5587,2042,8805.75,26.5
"2011","Salford","E08000006","Urban major conurbation",233649,116636,117013,228062,5587,2042,8805.75,26.5
"2011","Salford","E08000006","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Salford","E08000006","Urban city and town",0,0,0,0,0,0,0.00,
"2011","Salford","E08000006","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Salford","E08000006","Rural (total)",284,146,138,284,0,3,913.27,0.3
"2011","Salford","E08000006","Rural town and fringe",0,0,0,0,0,0,0.00,
"2011","Salford","E08000006","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Salford","E08000006","Rural village",0,0,0,0,0,0,0.00,
"2011","Salford","E08000006","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Salford","E08000006","Rural hamlet and isolated dwellings",284,146,138,284,0,3,913.27,0.3
"2011","Salford","E08000006","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Stockport","E08000007","Total",283275,138400,144875,280915,2360,3722,12606.18,22.5
"2011","Stockport","E08000007","Urban (total)",282026,137771,144255,279682,2344,3699,10937.68,25.8
"2011","Stockport","E08000007","Urban major conurbation",274713,134230,140483,272413,2300,3585,9631.24,28.5
"2011","Stockport","E08000007","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Stockport","E08000007","Urban city and town",7313,3541,3772,7269,44,114,1306.44,5.6
"2011","Stockport","E08000007","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Stockport","E08000007","Rural (total)",1249,629,620,1233,16,23,1668.50,0.7
"2011","Stockport","E08000007","Rural town and fringe",0,0,0,0,0,0,0.00,
"2011","Stockport","E08000007","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Stockport","E08000007","Rural village",0,0,0,0,0,0,0.00,
"2011","Stockport","E08000007","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Stockport","E08000007","Rural hamlet and isolated dwellings",1249,629,620,1233,16,23,1668.50,0.7
"2011","Stockport","E08000007","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Tameside","E08000008","Total",219324,107650,111674,217736,1588,1769,10317.14,21.3
"2011","Tameside","E08000008","Urban (total)",218679,107323,111356,217091,1588,1759,9537.44,22.9
"2011","Tameside","E08000008","Urban major conurbation",216647,106297,110350,215059,1588,1730,9334.80,23.2
"2011","Tameside","E08000008","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Tameside","E08000008","Urban city and town",2032,1026,1006,2032,0,29,202.64,10.0
"2011","Tameside","E08000008","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Tameside","E08000008","Rural (total)",645,327,318,645,0,10,779.70,0.8
"2011","Tameside","E08000008","Rural town and fringe",0,0,0,0,0,0,0.00,
"2011","Tameside","E08000008","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Tameside","E08000008","Rural village",0,0,0,0,0,0,0.00,
"2011","Tameside","E08000008","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Tameside","E08000008","Rural hamlet and isolated dwellings",645,327,318,645,0,10,779.70,0.8
"2011","Tameside","E08000008","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Trafford","E08000009","Total",226578,110959,115619,225277,1301,3435,10603.73,21.4
"2011","Trafford","E08000009","Urban (total)",225754,110542,115212,224453,1301,3419,8852.66,25.5
"2011","Trafford","E08000009","Urban major conurbation",221223,108368,112855,219922,1301,3241,7485.84,29.6
"2011","Trafford","E08000009","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Trafford","E08000009","Urban city and town",4531,2174,2357,4531,0,178,1366.82,3.3
"2011","Trafford","E08000009","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Trafford","E08000009","Rural (total)",824,417,407,824,0,16,1751.07,0.5
"2011","Trafford","E08000009","Rural town and fringe",0,0,0,0,0,0,0.00,
"2011","Trafford","E08000009","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Trafford","E08000009","Rural village",585,293,292,585,0,11,1200.75,0.5
"2011","Trafford","E08000009","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Trafford","E08000009","Rural hamlet and isolated dwellings",239,124,115,239,0,5,550.32,0.4
"2011","Trafford","E08000009","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Wigan","E08000010","Total",317849,157996,159853,315794,2055,2601,18819.15,16.9
"2011","Wigan","E08000010","Urban (total)",306293,152111,154182,304450,1843,2495,15102.40,20.3
"2011","Wigan","E08000010","Urban major conurbation",300645,149294,151351,298848,1797,2427,14029.53,21.4
"2011","Wigan","E08000010","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Wigan","E08000010","Urban city and town",5648,2817,2831,5602,46,68,1072.87,5.3
"2011","Wigan","E08000010","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Wigan","E08000010","Rural (total)",11556,5885,5671,11344,212,106,3716.75,3.1
"2011","Wigan","E08000010","Rural town and fringe",7928,3978,3950,7928,0,75,707.52,11.2
"2011","Wigan","E08000010","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Wigan","E08000010","Rural village",2331,1280,1051,2119,212,11,855.88,2.7
"2011","Wigan","E08000010","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Wigan","E08000010","Rural hamlet and isolated dwellings",1297,627,670,1297,0,20,2153.35,0.6
"2011","Wigan","E08000010","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Lancashire","E10000017","Total",1171339,575146,596193,1143277,28062,14049,290320.20,4.0
"2011","Lancashire","E10000017","Urban (total)",929629,455417,474212,912912,16717,10280,59535.81,15.6
"2011","Lancashire","E10000017","Urban major conurbation",41647,20343,21304,41344,303,349,2592.33,16.1
"2011","Lancashire","E10000017","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Lancashire","E10000017","Urban city and town",887982,435074,452908,871568,16414,9931,56943.48,15.6
"2011","Lancashire","E10000017","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Lancashire","E10000017","Rural (total)",241710,119729,121981,230365,11345,3769,230784.39,1.0
"2011","Lancashire","E10000017","Rural town and fringe",130300,63482,66818,127548,2752,1710,21019.74,6.2
"2011","Lancashire","E10000017","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Lancashire","E10000017","Rural village",55508,28361,27147,52917,2591,900,46566.24,1.2
"2011","Lancashire","E10000017","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Lancashire","E10000017","Rural hamlet and isolated dwellings",55460,27665,27795,49460,6000,1149,159879.30,0.3
"2011","Lancashire","E10000017","Rural hamlet and isolated dwellings in a sparse setting",442,221,221,440,2,10,3319.11,0.1
"2011","Knowsley","E08000011","Total",145893,69329,76564,144990,903,781,8646.93,16.9
"2011","Knowsley","E08000011","Urban (total)",144900,68867,76033,143997,903,775,7591.84,19.1
"2011","Knowsley","E08000011","Urban major conurbation",140576,66741,73835,139673,903,726,5152.03,27.3
"2011","Knowsley","E08000011","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Knowsley","E08000011","Urban city and town",4324,2126,2198,4324,0,49,2439.81,1.8
"2011","Knowsley","E08000011","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Knowsley","E08000011","Rural (total)",993,462,531,993,0,6,1055.09,0.9
"2011","Knowsley","E08000011","Rural town and fringe",299,127,172,299,0,0,9.66,31.0
"2011","Knowsley","E08000011","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Knowsley","E08000011","Rural village",0,0,0,0,0,0,0.00,
"2011","Knowsley","E08000011","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Knowsley","E08000011","Rural hamlet and isolated dwellings",694,335,359,694,0,6,1045.43,0.7
"2011","Knowsley","E08000011","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Liverpool","E08000012","Total",466415,230483,235932,450085,16330,3283,11184.35,41.7
"2011","Liverpool","E08000012","Urban (total)",466415,230483,235932,450085,16330,3283,11184.35,41.7
"2011","Liverpool","E08000012","Urban major conurbation",466415,230483,235932,450085,16330,3283,11184.35,41.7
"2011","Liverpool","E08000012","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Liverpool","E08000012","Urban city and town",0,0,0,0,0,0,0.00,
"2011","Liverpool","E08000012","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Liverpool","E08000012","Rural (total)",0,0,0,0,0,0,0.00,
"2011","Liverpool","E08000012","Rural town and fringe",0,0,0,0,0,0,0.00,
"2011","Liverpool","E08000012","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Liverpool","E08000012","Rural village",0,0,0,0,0,0,0.00,
"2011","Liverpool","E08000012","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Liverpool","E08000012","Rural hamlet and isolated dwellings",0,0,0,0,0,0,0.00,
"2011","Liverpool","E08000012","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Sefton","E08000014","Total",273790,131237,142553,269697,4093,3000,15313.61,17.9
"2011","Sefton","E08000014","Urban (total)",269811,129299,140512,265751,4060,2940,12171.66,22.2
"2011","Sefton","E08000014","Urban major conurbation",154733,74164,80569,153298,1435,1350,5030.94,30.8
"2011","Sefton","E08000014","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Sefton","E08000014","Urban city and town",115078,55135,59943,112453,2625,1590,7140.72,16.1
"2011","Sefton","E08000014","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Sefton","E08000014","Rural (total)",3979,1938,2041,3946,33,60,3141.95,1.3
"2011","Sefton","E08000014","Rural town and fringe",2063,1016,1047,2063,0,47,287.85,7.2
"2011","Sefton","E08000014","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Sefton","E08000014","Rural village",1107,530,577,1074,33,7,1825.88,0.6
"2011","Sefton","E08000014","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Sefton","E08000014","Rural hamlet and isolated dwellings",809,392,417,809,0,6,1028.22,0.8
"2011","Sefton","E08000014","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","St. Helens","E08000013","Total",175308,86138,89170,173958,1350,1499,13638.25,12.9
"2011","St. Helens","E08000013","Urban (total)",165579,81309,84270,164370,1209,1384,8791.30,18.8
"2011","St. Helens","E08000013","Urban major conurbation",158483,77940,80543,157331,1152,1267,7526.58,21.1
"2011","St. Helens","E08000013","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","St. Helens","E08000013","Urban city and town",7096,3369,3727,7039,57,117,1264.72,5.6
"2011","St. Helens","E08000013","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","St. Helens","E08000013","Rural (total)",9729,4829,4900,9588,141,115,4846.95,2.0
"2011","St. Helens","E08000013","Rural town and fringe",8131,4051,4080,7992,139,99,1162.44,7.0
"2011","St. Helens","E08000013","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","St. Helens","E08000013","Rural village",345,165,180,343,2,4,345.49,1.0
"2011","St. Helens","E08000013","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","St. Helens","E08000013","Rural hamlet and isolated dwellings",1253,613,640,1253,0,12,3339.02,0.4
"2011","St. Helens","E08000013","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Wirral","E08000015","Total",319783,153847,165936,316384,3399,3702,15704.94,20.4
"2011","Wirral","E08000015","Urban (total)",316245,152173,164072,312940,3305,3639,12121.29,26.1
"2011","Wirral","E08000015","Urban major conurbation",313774,150976,162798,310482,3292,3556,11704.76,26.8
"2011","Wirral","E08000015","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Wirral","E08000015","Urban city and town",2471,1197,1274,2458,13,83,416.53,5.9
"2011","Wirral","E08000015","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Wirral","E08000015","Rural (total)",3538,1674,1864,3444,94,63,3583.65,1.0
"2011","Wirral","E08000015","Rural town and fringe",724,318,406,724,0,2,39.34,18.4
"2011","Wirral","E08000015","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Wirral","E08000015","Rural village",1110,518,592,1032,78,15,1298.86,0.9
"2011","Wirral","E08000015","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Wirral","E08000015","Rural hamlet and isolated dwellings",1704,838,866,1688,16,46,2245.45,0.8
"2011","Wirral","E08000015","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","East Riding of Yorkshire","E06000011","Total",334179,163388,170791,326951,7228,4469,240767.65,1.4
"2011","East Riding of Yorkshire","E06000011","Urban (total)",187505,90597,96908,183405,4100,2348,15694.94,11.9
"2011","East Riding of Yorkshire","E06000011","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","East Riding of Yorkshire","E06000011","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","East Riding of Yorkshire","E06000011","Urban city and town",187505,90597,96908,183405,4100,2348,15694.94,11.9
"2011","East Riding of Yorkshire","E06000011","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","East Riding of Yorkshire","E06000011","Rural (total)",146674,72791,73883,143546,3128,2121,225072.71,0.7
"2011","East Riding of Yorkshire","E06000011","Rural town and fringe",81176,39541,41635,80242,934,1059,22439.64,3.6
"2011","East Riding of Yorkshire","E06000011","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","East Riding of Yorkshire","E06000011","Rural village",50108,25164,24944,48809,1299,794,109755.85,0.5
"2011","East Riding of Yorkshire","E06000011","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","East Riding of Yorkshire","E06000011","Rural hamlet and isolated dwellings",15390,8086,7304,14495,895,268,92877.22,0.2
"2011","East Riding of Yorkshire","E06000011","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Kingston upon Hull, City of","E06000010","Total",256406,128420,127986,252748,3658,1488,7144.92,35.9
"2011","Kingston upon Hull, City of","E06000010","Urban (total)",256406,128420,127986,252748,3658,1488,7144.92,35.9
"2011","Kingston upon Hull, City of","E06000010","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Kingston upon Hull, City of","E06000010","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Kingston upon Hull, City of","E06000010","Urban city and town",256406,128420,127986,252748,3658,1488,7144.92,35.9
"2011","Kingston upon Hull, City of","E06000010","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
